,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96
GYPC,6.59463877640893,23.5511314880933,0.0,6.43834327611509,15.2318814566665,11.8019531170041,4.02372326494915,0.0,13.8982021906842,5.73316482114458,11.3456385623109,12.1250876928365,18.1076362127987,6.50207878122775,12.3552364580048,7.03794032129498,0.0,4.27473494199226,0.0,9.95299452377148,0.0,0.0,31.3564558828043,4.30998414046839,6.35264149227438,6.19276146129715,0.0,56.5666648649164,0.0,4.62938153586245,0.0,147.958225005101,27.6249826928692,4.93247798959536,29.4192781566067,0.0,20.4664465863251,42.6742168960832,0.0,16.1958525726452,4.87109343075439,12.0020364064148,0.0,8.67151285369711,12.7030091621101,9.47559242369346,11.5602028389381,25.8643860856673,16.3483259609699,14.013601315055,5.45056934042968,29.5521226407159,47.2423273081502,13.3550273604491,19.4003217719123,31.6976040211043,4.76584064768217,6.78059739978546,165.607494708577,0.0,0.0,4.43890374622829,8.43746424828432,14.9902501168646,5.11070515232668,3.18004085259223,0.0,9.52143793865356,16.3339706299265,12.4434545176814,10.2361287960965,19.7580152365753,19.0534101091127,0.0,0.0,0.0,3.92830758656619,10.3650510777211,31.6292387145716,31.9871789269382,157.953409325501,21.7284300381556,11.0998262451621,0.0,3.02814242924409,10.5391785889359,23.0662770849372,12.0902489953164,0.0,0.0,11.179007399895,0.0,47.4844592776968,0.0,20.5904534581652,32.3187916860157
STAM,32.9325614804648,4.70442195221186,17.1346447306664,16.0760234913471,15.2131114240643,31.4330926311992,4.01876488754317,4.29041123390032,31.2324201725034,22.9043996921143,37.7721916399795,4.03671537278454,15.0711020234888,12.9881327225757,9.25500845583446,17.5731689168502,0.0,17.0778689857534,72.7683477192862,0.0,23.1324465392125,22.1072686353891,18.7906894587896,8.60934601564913,25.3792528871886,12.3702604174525,7.45980718971531,16.9490875685822,43.5916373417213,0.0,21.5372364101022,10.1914412532462,31.0398084185357,24.6319988328222,29.3830251952307,6.27783307539404,37.4755811337814,3.87469364188377,28.4508137772909,5.39196488401272,19.4603634041968,7.99149764419734,15.4980975366392,4.33041353537986,21.1455923719249,14.1958736772709,6.92757441845423,36.9035910966172,13.0625441196462,13.9963325518818,5.44385268073722,53.1282707585217,17.6940417205433,8.89238009911193,31.0022640465999,10.5528478369707,14.2799033084895,30.4750879437677,11.026894595301,0.0,52.2318810596794,31.0340362344131,16.854133760282,29.9435556863062,17.8654255586725,19.0567327987135,35.9427403671256,15.8495080083769,16.3138425083863,0.0,23.0029086577714,26.3115569509046,32.622738618296,2.83001068508148,15.1208886606195,0.0,3.9234667885544,6.90151891435034,22.5644731785585,11.6173678464273,0.0,7.23388480013355,19.4007591503164,12.0620181066684,15.1220544602731,10.5261913078651,16.4556091693879,18.1130255281034,16.957998421763,7.10530811758467,14.8869755557444,5.55217557722157,32.6053370833569,3.1152131942795,6.85502671096442,21.5193104633524
STXBP1,16.0750518143742,11.481619290887,10.4547099240119,14.1246601586832,29.7033140947445,21.0968046144662,23.539688706704,8.37694728736268,8.46954351545079,36.3353330153323,5.53121206300933,15.7632217745066,17.6556260456823,14.2644853141852,9.03511502184621,20.5867691924556,2.39848970703156,4.16802727276358,3.94663419710615,25.8787835557431,16.9371251427708,2.69775165377718,21.4016063099056,0.0,21.6792249662669,15.0954380883649,9.10320832248718,13.7886562024104,5.31949078237696,4.51382103436573,10.5127623138634,9.9492987392593,13.4676983293657,4.80935147135885,2.86849021905921,9.19301330649431,4.98888870923805,0.0,5.04997082822071,7.89578256248359,10.6863732422971,7.80162446708709,9.45617003833284,2.11376275726963,18.5788672346891,36.9562353535209,9.01730588964508,19.8147311833957,11.1581626874662,5.12392054098589,13.2862750388519,0.0,0.0,19.5324806177034,11.3496258378117,29.189335806502,6.97031069764764,11.5698404053181,19.7356540561313,33.5480437305619,6.70932670833872,8.65619605730654,13.7114080666355,7.30802870359022,7.47469448293673,13.9529672175844,8.77219061892403,18.5675198779638,14.3336118809021,8.08855730252093,14.9709155895992,19.2648076381886,6.63492541071358,0.0,7.38081272065727,43.7743733621403,3.83024757763837,15.1594716965286,2.20283548684514,4.2530048153575,0.0,8.8275150606141,9.46990439126723,5.88771590590158,11.8102108338157,6.85073022262259,25.7034140698144,7.36777955692027,14.4857007571165,0.0,18.1665874638896,2.71012961258064,10.1279353275193,3.04119760259587,1.67303884990906,24.5093620224709
HEMGN,17.8611686826381,63.7867738382611,46.4653774400527,4.35946301193925,20.6273014546837,15.9824277382319,27.2450100772037,63.9905695562427,32.9371136711975,23.2918801380335,5.12149265093456,54.733408939259,16.3478018941502,30.8183324689187,4.1829236212251,33.3581908211087,33.312357042105,81.0449747481808,10.9628727697393,13.4785331019495,10.4550155202289,7.4937545938255,21.231752291573,11.6733237956546,17.2057341002118,12.5795317403041,5.05733795693732,7.66036455689469,7.38818164219023,25.0767835242541,38.9361567180128,6.90923523559673,18.7051365685635,0.0,11.9520425794134,38.304222110393,18.4773655897706,78.8048594082375,28.0553934901151,0.0,32.98263346388,43.3423581504838,10.5068555981476,11.7431264292757,45.8737462584917,51.3281046576679,15.6550449473005,10.007439991614,22.1392116814805,33.2105960989826,36.9063195523664,0.0,63.9764516010957,54.2568906047318,89.3257589087028,33.3864952035154,32.2699569335539,59.6856846306095,169.44753482537,107.525781187698,48.456248449113,6.01124726201843,15.2348978518172,40.6001594643901,24.2235469354431,34.4517709076158,24.3671961636779,8.59607401757584,26.5437257053743,22.4682147292248,24.2584280387024,22.2972310627183,22.1164180357119,7.67436481518336,17.0852146311511,58.5459726036856,85.1166128364082,4.67884928905205,0.0,27.5657719513912,110.912920301771,24.5208751683725,41.336884247595,12.2660748039616,20.5038382531523,14.2723546304637,44.6239827600945,45.0253195145128,0.0,0.0,5.04627429552489,0.0,16.0760878214592,63.3582833874139,0.0,19.4518746210086
MYC,3.56211578025954,5.08848838949674,0.0,10.4330767583298,4.11377538174881,29.7493639939232,8.69370931353892,9.28135612478537,0.0,6.19357559151974,0.0,13.0988118294488,9.7808991339376,0.0,20.0211645769001,7.60313312950294,164.761297269096,9.23604843847979,0.0,7.16819021349931,20.8508056942919,0.0,40.6495021547691,46.5610415974626,37.745401682354,16.7252021472221,12.1032326580219,21.3882687844787,0.0,35.0080588386746,7.76517487361901,5.51173247384825,11.1912938050169,10.6571767026112,9.53455179444041,27.1614077477228,22.1100365987558,25.1461290800827,11.1903718785964,0.0,15.7868226282963,4.32195957231999,25.1450306250903,46.8394612990437,18.2975255819442,0.0,7.49313780816475,39.9163801065043,10.5967223123221,7.56949274631927,0.0,0.0,0.0,33.6642220279942,0.0,7.60958437827541,10.2971378738991,3.66256194103707,11.9271242440344,0.0,0.0,19.1815074245547,18.2300960299485,24.2910984066353,8.28169248775895,3.43541900836522,0.0,6.8573812722681,14.116556556407,4.48091520008033,11.0581571332705,3.55745226018978,11.7620137237575,6.12210242170908,21.8071329967215,71.8524893821153,25.462658838349,14.9299102938895,9.76264977508841,21.9901559652218,0.0,7.82445520201049,5.99560757860971,6.52337733659539,16.3566107224414,22.7710876276776,3.55980722184826,9.79588151686501,36.6848802912646,0.0,0.0,6.00545215716802,0.0,16.8476874852237,0.0,11.6380676048054
PLAA,4.4310505519415,12.6595263476723,20.1727149000105,19.4671481979778,12.7932019902883,18.5031795535261,32.4433015335921,23.0908598801914,32.6845389135116,30.8176917722707,20.3288761141345,10.8627383212921,16.2224405117495,24.0287184970097,31.1313548680193,14.1867373191534,16.5284523852434,11.4890699953898,16.3182077165322,17.8335658700198,31.1245270326565,22.3088685980745,18.9620449688801,31.8554724181106,17.0737937558164,39.5297119681847,52.6948411289258,5.70121639871686,14.6630523120443,27.9950454825688,2.4148486834954,13.7125049981501,20.8819104925528,3.31421629891568,9.88365800867553,29.5637146402287,13.7517554057753,2.60668509047766,15.6601426978761,21.7645405349289,32.7297096424989,16.1287469552733,33.8854258990207,34.9592265347391,17.0707381154657,9.55021885107178,9.32099753877821,12.4133737512559,21.9694394882754,14.1239675015777,142.830898707823,0.0,55.5501231052415,62.8142986358615,62.5699579866922,30.7640119533325,28.8202483768021,22.779996652958,7.41830048836212,14.2268308207723,25.8917436910398,11.93030130178,20.7873471518007,22.6624620678692,24.0377912387361,34.1875811617957,28.2103953928092,6.39761695276991,13.170088982107,16.7219397083205,12.03620242998,11.0631235573363,18.2890171942986,13.327150836564,8.47709923875144,8.93800292790583,10.5579881414695,18.5718801210207,0.0,11.7233086102082,3.93079986976223,19.4662715533542,24.2390298926736,8.11467580813378,26.4505887715899,18.8838781266073,6.64226827322277,6.09273376831335,62.7463514660589,0.0,7.51136621563932,7.47040908752797,19.941012561955,2.09574757070078,27.6701554865789,7.23851624497844
CD72,3.15709080229146,18.039638106178,20.5327291774007,3.08226652409408,0.0,0.0,19.2630106688794,32.9041343537872,3.32678466495852,10.9786889250743,7.24208706812601,0.0,20.2271459053581,3.11277900306266,23.659584522653,0.0,0.0,16.3717550879373,7.75106834340103,6.35314200552611,14.783997138469,5.29830138736511,6.00458534979632,4.12668889054889,15.2061899866757,11.8587907014326,0.0,32.4965967203885,0.0,4.43250293540049,17.2056185733392,4.88502928352587,13.2250729312289,23.6135464298112,8.45044002809086,0.0,16.3300403211425,0.0,22.315472096058,0.0,4.66393529312041,0.0,3.71432550235755,4.15136513167248,12.1627748681515,9.07261389179392,6.64114192625589,0.0,6.26122537099403,6.70881504185001,0.0,0.0,16.9624511000838,4.26235466652648,0.0,6.74434811553589,22.8157935318748,3.24611588453994,0.0,10.136511918226,18.4476762122367,55.2516353480619,8.07863529029467,14.3527439098863,4.89335679381071,3.04479989489191,0.0,6.07767312406278,12.5114548806194,3.97141952611963,0.0,12.6118301628228,0.0,40.6949853091014,19.3275859784882,0.0,11.283732896321,6.61616373183142,0.0,5.56851388504181,0.0,0.0,26.5694305130061,2.89082329992953,11.5974456652207,0.0,0.0,20.2581298508351,0.0,6.81152691957467,0.0,10.6452226365394,22.7325187504862,23.8912747280124,3.28579691432228,3.43825958673174
PIM1,7.18166574172581,10.259021603547,18.6829213287683,7.01145747435846,0.0,0.0,0.0,0.0,0.0,6.24350700374563,12.3555795159597,13.2044119248155,9.85975085688504,10.6212996684953,6.72752378180241,11.4966421842316,0.0,4.65525384008697,35.2638460339347,10.838968171336,4.2037801739046,12.0524343282622,23.9033728520108,0.0,3.45906343936069,10.1160225012724,36.6024197582034,0.0,0.0,25.2073478993383,11.741664324352,0.0,18.8025264297703,0.0,6.40761167509028,6.84509444498793,0.0,4.22480872071035,22.5611729980972,11.7583594313102,5.30469764948126,4.35680237706828,4.22462416895622,0.0,13.8337775289086,0.0,5.03569736027375,0.0,17.8035850740559,3.81525826867721,0.0,115.857821217441,70.7405053939895,24.2397260679521,29.5781593746575,0.0,15.570227121047,0.0,4.00775947333414,17.2936997086563,11.9897944535983,14.5021087792464,3.06284392486147,16.3246190389234,0.0,6.92622938804435,6.53175093671983,6.91266415790277,7.11518075676477,13.5511184233534,8.36047939795386,7.17226350878706,8.8926276079097,0.0,0.0,10.8647625446286,0.0,26.3379766160343,9.84135437522349,6.33355324647349,0.0,3.94376722560186,21.1538005381011,46.0317728283034,3.29769491286843,3.82577729093384,7.17701140259766,6.58323601659655,0.0,0.0,4.05803851645501,0.0,9.69587359201542,0.0,3.7372214819937,11.7318914618814
MDC1,13.2563361316454,17.0430286349104,8.62150557969729,2.58843116333893,12.2474602387184,6.32637764638348,3.23534494666794,12.0891274871879,18.1595247249683,16.134479470617,12.1635450459696,3.2497961557685,16.9863879056405,5.22810997240584,11.1762490504608,4.24423410000713,1.97792119937499,5.15576290250704,16.2730142675818,6.66906585773544,34.1421600582475,0.0,6.30317646156074,0.0,14.046868855251,13.6933444464769,13.5125748536919,3.41125609174217,0.0,3.72233505438146,8.66937864424503,2.05117921056778,11.1061748375846,1.98302252508286,5.91377106793892,6.31753663279051,8.2282018641947,4.6790385273641,6.24670870678343,45.57895316017,16.6459228263019,3.21681564398122,1.55961137785003,17.4312032934561,1.70234605256121,11.4285233026839,13.0132561124435,14.854793737552,5.25806277435163,9.85939571688547,8.76525089368702,26.1380902185816,0.0,7.15889528812433,6.23966698259321,12.7435059816989,26.8244017010167,17.7191876247122,10.3568575973227,0.0,6.63943788846019,21.4150683709407,4.52286029975823,7.53323271311926,9.246041352591,14.0633205462728,0.0,14.035777106823,13.133614281305,6.67025124773862,5.14408630284984,7.94338856609341,7.66011353841064,6.83498116352268,2.02886923744919,0.0,25.2689944358087,6.94516691343663,10.8994464192858,8.18358854806926,4.70389617351259,8.7355617787327,4.46250454945628,13.3521335105624,19.4786463404947,11.2989474157838,6.62387244095152,13.366891730871,3.41304953354679,0.0,10.4867887703877,4.46983182630487,9.54517714399137,6.2698301268795,20.6951420236147,11.5495505562239
MMP7,9.20353805988711,0.0,29.9284636223327,8.98541063330397,15.9433145767906,21.9612179683325,22.4621796383386,23.9804991222393,29.0946867211783,16.0025142919937,21.1121022924448,22.5625107189989,42.1186372520401,9.0743604858977,17.2430807562856,24.555534353894,151.054259207369,23.8634363873249,0.0,50.9317966288906,0.0,0.0,21.8806779965673,42.1053723993929,17.7316088833005,17.285348822665,36.4833704185776,0.0,7.613993478865,12.9216142395747,5.01577481612799,7.12040858976263,4.81920974441895,117.024792044149,61.5867196192761,13.1583165062822,14.2815798176638,16.2426890592614,32.5269860168973,0.0,20.3944273385782,5.58338384697903,5.41399317734941,6.05102123798666,17.7284355159539,13.2242232619949,29.0403442474848,5.15665332327246,13.6895237448466,0.0,98.8892360834048,0.0,90.6562568049534,12.4255987093058,16.2451596688436,19.6610957548037,0.0,0.0,0.0,0.0,0.0,18.5849237347466,15.700536141735,0.0,17.8313668788669,13.3142821060319,0.0,17.7176075747538,18.2366707816519,17.3661986854598,10.7142260730558,22.9787219819835,7.59746086633583,3.95446176658393,0.0,32.4882747406392,5.4823819180575,4.8218532922904,0.0,4.05832716632621,0.0,50.5406587628788,19.3637735077569,0.0,21.1305160473726,49.0285794021096,18.3951467460467,16.8732618350477,11.8479687638921,4.96423378167883,36.4035577461929,7.7582272594323,4.14185904483138,0.0,19.1574831715803,0.0
NUSAP1,33.4640643857495,5.31149692413207,19.3457588854759,21.7806353751288,8.58813211869786,26.616996177619,31.7615220086108,0.0,23.5085068707121,32.3250788698274,25.5878679784431,13.6728814957133,10.2095576698945,0.0,6.9662046255394,31.7453948127142,44.3824877962014,9.64082830047925,36.5149459627908,29.9293757644681,21.7646149177634,0.0,56.5746810279244,24.3008149276496,32.2360649498403,17.4582023108916,12.6336699849474,6.37875226059335,6.15210673092292,36.5423250695173,20.2637302571571,28.766450702641,31.1513717879241,33.3727171664727,6.63494259365001,31.8957592112281,57.6975824633618,0.0,5.84040104481178,12.1755255746124,32.9573945791424,27.0682448901543,30.6215454110883,34.2245761220526,9.54971726459383,10.6851723956919,23.4645981519677,37.4991829668374,29.4963604955628,15.8024679872724,0.0,0.0,6.65911413621839,60.2393025427144,13.1260890124257,39.7154134247035,16.1226317006458,11.4692330974458,0.0,0.0,12.4151715089955,35.0387762145756,31.7150830063047,8.4518940658913,23.0523911009991,21.5158798833475,6.76348610038781,25.0526971107019,22.1028449873621,14.0318885378515,11.5427928893721,29.7068917783083,27.6243677099971,0.0,14.2267839398176,15.0003005659637,26.5785875387428,7.79211492034129,50.9525425652875,19.6747701023495,0.0,40.8368522804061,18.7751147931211,3.40463571949961,23.9028397527879,0.0,59.4531142832229,6.81679778135928,19.1463175224496,32.0888071647719,4.20201066556055,0.0,10.0398663246713,0.0,19.3490580032961,0.0
TACC2,10.7784058413616,4.05183444514957,14.7577628942218,19.938227564263,8.51680741711771,12.1827420946701,18.6909675373625,23.6496283001324,6.57553712752308,14.7953621976364,11.061054336008,7.6488515761327,20.2495339584116,14.5423801907039,18.0679925213987,15.135455928703,23.6997868525407,5.14810203638147,16.7130868673886,15.4111905229571,9.96178113275895,2.85608923226782,14.5656761263288,10.3811059312025,15.3010874576178,17.04685430484,3.85499906672934,14.5979458309323,9.38617430025653,7.16812218496043,12.3664242176452,25.4553473501666,13.664060572838,14.4262678793546,9.6166880486662,16.7616544004617,11.7371081569493,3.33720429886296,16.9301585158588,20.4336126245551,14.2467333550519,4.81805374313978,8.0089404485137,19.3944799794056,17.4838275115945,12.2266519731536,19.4908798831249,14.6208252180601,10.6880087300342,18.6849256973792,14.0660787001218,4.06741590325624,25.3992691859848,20.6788892126504,13.3508476299171,13.3305025425201,7.37941511452294,10.4990591663628,21.5271385253627,3.64277535078681,10.4178995694115,12.9826863229477,14.0322916878086,14.1844167816712,11.4304701416875,11.4892560669807,2.06378927389248,20.203328495246,22.4813130045518,9.27690218110453,16.7301279341422,17.5627967107682,17.3267182902364,15.5996003969849,17.3644677677672,5.1492885951007,14.1926892967841,12.4827249606136,17.8796268155892,14.0081634582107,13.0842401735744,18.0682050460563,27.2126577577542,14.0248804779323,16.1502000861754,3.02200673824826,15.306755453444,18.7205097211496,10.2239344125265,7.95557715840155,21.7972056123192,12.4331726282953,15.3176691166578,4.82953928346855,10.0369901285406,5.56025910879128
CEP55,16.340430230142,9.33693283820221,4.25092149157315,47.8594670616749,22.6452581851938,15.5964259677274,3.98804977834459,46.8338194795613,51.6561886680658,45.4586862736796,22.4901010204904,36.0527676247409,11.9647318051347,19.3332981431431,21.4299706647784,17.4388585460397,43.8855423313479,55.0788685005215,32.0943043849048,23.0177578439285,22.9556470395243,5.48457612278149,31.0784561210797,21.3588636248831,28.3334413729107,18.4135732108151,14.8055849207068,8.409773501623,5.40730872864671,9.17667682009541,32.0589434670706,5.05677442800935,23.9575572161408,53.7762244160654,46.6535248101346,3.11492604138323,37.1891581657763,7.69015931614473,17.9666877142826,32.104527080719,24.139536689859,31.7216769832645,38.4491169397208,21.4865825983537,12.5903869469767,14.0873757127549,27.4985100119871,29.2972318433798,16.2033851316003,27.7787193295067,0.0,11.716047887643,0.0,35.2976653032312,11.5369935526517,17.4536553952954,37.7887016320039,13.4409640905561,36.475389642665,0.0,40.9205343415951,8.79909871309821,27.8755315325973,11.143012277333,32.9250656297707,12.6073891092681,5.9446721304234,6.29134857782836,6.47566282876451,12.3331334595913,7.60903306869723,16.3190373476453,24.2800541627152,22.4670490584518,22.5079813171985,32.9607643894418,0.0,6.84877113909545,8.956805862134,34.5857316076153,5.79826027869238,14.3571935562418,19.252480648709,47.87931614093,18.0077733212033,6.96382696124125,19.5958082655456,2.99576484582818,8.41419487573259,14.1020055944236,0.0,16.5292221861766,14.7073350063334,15.4570193039304,0.0,3.55914000632029
RBP4,0.0,179.157634345725,9.59611055827176,21.6077731896119,8.51997233997803,0.0,0.0,38.4449271642249,69.9657942580717,0.0,0.0,63.3003772949691,27.0094118251178,29.0955685420847,0.0,15.7467236174178,11.0075614573912,0.0,0.0,22.268880777134,0.0,0.0,0.0,0.0,14.2134325175663,13.8557161197553,58.4892128932751,12.6562544853043,0.0,0.0,8.04116280045916,0.0,0.0,0.0,19.7468529572917,0.0,7.63195535229653,0.0,17.3821459667017,0.0,16.3479139777492,0.0,0.0,9.70084357201037,0.0,10.6003694401705,15.5189141216718,0.0,14.6311311981958,54.8696805113626,0.0,0.0,0.0,49.8010106999954,0.0,23.640127038514,63.9786972247851,0.0,8.23402343141183,0.0,12.3166384017812,29.7948777334827,18.8780255989909,0.0,11.4347178080353,14.2300792879283,13.4196152785472,42.6066277392889,14.6182837218004,37.1213982482845,22.9023668439923,14.7355613979704,12.1800563095225,0.0,0.0,0.0,0.0,15.4605454768676,10.1096314613666,0.0,65.4455119793056,153.948451057086,12.4174039637044,0.0,40.6510880149455,39.3006866635958,44.235948127398,54.1015696933276,0.0,0.0,0.0,12.4377929079788,0.0,6.97859353252675,30.7127904814224,16.0689399043115
DBR1,13.5315309576695,4.83245368888598,44.0024183510626,36.3297781507621,0.0,32.2885502154661,16.5125453480571,0.0,42.7765552236059,23.5277472786718,38.8001690073967,12.4397260443594,6.19250597066387,16.6770090259022,15.8448087804001,36.1028520911999,5.04745460498731,43.8566160820852,16.6108338042759,0.0,7.92066682133796,0.0,9.65104082013148,22.1091275053774,55.3986524058876,12.7069194034971,26.8198954058088,2.90172670082372,16.791747010826,9.49902211345952,47.9339821747624,5.23440163101854,3.54272918869786,15.1814180148116,15.0913449024872,3.22434274726726,13.9983586145287,51.7418741456365,37.1955920971003,0.0,17.4912332780918,32.8359510798286,43.7796733103827,22.2413328098782,17.3768589466502,34.0251731745727,30.8364752436637,3.79079293353226,13.4180437380923,14.3772453998127,50.3280734857776,0.0,6.0585294751987,0.0,27.8652469804922,46.9735309097561,9.77902239226936,34.7827480539628,15.1026581672351,0.0,31.0624840958846,22.7704524450508,17.3128222107201,7.68961880994857,23.5949612238272,6.52512180006584,6.15348814513131,22.7931975295152,3.3515653659634,12.7663542868111,15.752624789689,10.1353616134458,19.5478340423239,11.6281198528791,2.58873441942884,0.0,4.03024468216696,28.3573802480775,18.5428556804053,20.8836892568451,0.0,0.0,37.010544060807,6.19514410984897,12.4268832349485,28.8337696078736,33.8069033948311,21.706970783205,17.4195135686844,0.0,0.0,0.0,27.403116155155,111.99980095003,0.0,36.8416043059293
DNAJC13,14.5334472845917,9.58202488404918,10.1791831617392,30.5609207923355,42.6060988685139,29.3440181313951,15.0066951552621,36.4115113606998,31.8072900690062,50.5396286450449,38.4674338203431,28.7771114935401,20.4646714780358,25.3521233215346,32.4651216927002,34.6001397786819,3.336113062489,40.5818175166586,10.9789238279673,33.7456685275749,31.4109690300288,16.8856344361602,15.9471287343733,18.9969244492973,19.3847912007511,25.1958995911216,24.0575271187253,31.6452688100708,12.9482480610567,15.6959369789438,23.1521912841917,31.1370806078576,24.5864368293233,20.0683040898576,42.8908585097251,15.983460177836,26.6001020734142,14.4687106439136,35.1205877511689,3.66080694697873,23.9474201094262,62.395861861586,30.2514370918847,38.2210396080233,24.4061091459435,14.4571656420481,21.9491523302122,21.2969458679516,23.2802076568658,42.7618551736744,31.4163018854258,8.01572738767629,12.0131477567211,21.1307948768062,21.0485984302998,26.2706536196663,35.5489247391009,36.7834290233917,48.6627168095078,21.5366425570675,28.9296737277563,39.1303152663747,32.4215578735231,21.6004142684814,42.4532733260987,15.0947180733587,8.1342909594708,21.5216494437111,7.75325516577186,26.720069419931,25.1615864137053,26.7958524982126,19.3801994061107,26.8996037592225,17.9657410660215,27.0607806696166,14.6508371838657,16.3999490453742,10.723906286618,8.87339950495525,83.3064833306125,36.8351653334556,16.935302770411,14.3313729041894,39.014331176862,3.57331279913514,41.3376191688313,44.0664414202333,17.2701305826321,15.6781945171427,30.3219761476342,5.65436998232417,12.0747189639949,21.1503493591953,54.6860795376571,30.4380541745285
ATIC,29.9361008203024,15.5504619723826,53.0986412892151,23.9126756759784,3.14293277001735,25.9755139207925,23.2470406758544,28.3638999292066,65.9580794647758,14.195713098384,37.4567823004196,10.0075189155234,24.9087561956439,8.04979865405054,2.54936841884238,20.3308321857775,0.0,42.338158906127,13.3630944046619,32.8590715336733,25.4880928263014,18.2688884904463,10.3521008118179,17.7863653047334,13.1079835272107,20.4449416064413,15.4114906681619,42.0188937736388,0.0,30.5671180025785,23.7304376738601,75.7975470398,22.8004566930453,24.4263141175176,14.5688339791831,20.7513708378096,25.3381694881108,0.0,17.0989338124581,17.8231344333048,22.1121351740788,9.90595774684238,19.210854609444,64.4137988913377,10.4845101078312,3.91037049867798,15.2660601237627,27.4465761277132,78.2605351424882,54.9395248093659,58.4826108507509,0.0,97.4793948148059,18.3710958513985,22.4170520515161,40.6961657419632,27.5346200759927,5.59640956469055,6.07489814262512,13.1067576457917,29.5326524407272,29.3094214771326,23.213050825643,18.5584486553749,18.981689782916,31.496005430053,9.90072430683042,13.0976331454153,10.7850779597193,23.963998372731,23.23325007169,19.025305404737,24.7120567104734,28.0637923129567,2.082586752901,0.0,29.1802848169115,14.2581023396011,22.3760529340939,9.60029939651302,24.1421962469486,8.96684956513499,32.0645948074985,9.96774714211953,14.9957806857576,52.1914719735186,21.7575997408689,12.4734557162729,14.013661628575,14.6791179669551,0.0,0.0,36.7421279066063,7.72300053103202,2.83241047655174,56.3128799014256
SEMA7A,4.96166602764394,0.0,12.9076483629016,29.0644356943585,0.0,0.0,18.1641830934766,0.0,15.685067823926,0.0,2.84540575686641,18.2453164540152,4.54126685247107,0.0,9.29581726545638,13.2379917159656,7.40308960397303,6.43243939751168,36.5446053526422,7.48842150059576,8.71291732029286,0.0,11.7959654179684,3.24274044636773,4.77959241539882,13.9779062363834,8.42928781775908,19.1518002718558,0.0,3.4830482569659,0.0,15.35456872037,28.5786183799344,3.71109158558092,11.0672197474726,9.45827160024556,2.56641988987646,11.6753358659129,11.690289861105,0.0,9.16226787102908,3.0100256849692,2.91870646344458,6.52426193355443,9.55747405513133,3.56461715451546,8.69765087116207,0.0,4.9200531692239,7.90765179799401,0.0,4.44687777216063,0.0,3.34934622902266,14.5963896923972,18.5489137890963,7.17143438374825,2.55078867139759,24.9199117124719,43.8088330130246,8.28350384970109,16.6986840859505,4.23211249213859,5.63917276385182,0.0,9.57038054685915,13.5379595302494,11.9395458331844,14.7471987325751,0.0,3.85072285413609,9.91034043428131,4.09582306625624,0.0,5.6953358775088,0.0,2.95557512082794,12.9974068205971,16.9979763141334,10.9393061120629,0.0,10.8986725742555,18.7903649443803,4.54320152868943,4.55661998403775,5.28630262014855,17.3545765396534,0.0,6.38728972813212,2.67623928401947,5.60723168414323,0.0,4.4657872179825,21.1204080430915,0.0,5.40354929713328
FGF2,11.0449248997656,40.5712126677247,10.2618185970006,18.4854100969728,9.11102577168131,24.4725764363717,9.62724046122889,59.6123352165274,8.31327887494431,8.2303706347531,30.7652410195919,1.93404842805293,21.6623456095548,21.7798045551561,19.2149002125118,20.2069395025579,4.70847425882211,32.729011204579,23.2429084080495,28.5764796275133,18.4718133988398,42.3676422083973,24.0077059712594,2.0624307872175,13.6795109565743,20.7436942586978,14.2964039190057,18.9479541320208,7.83201779397937,15.5068907121568,42.9949996231192,51.2700947947439,11.566814709077,9.44123609875611,22.5245283622067,25.5663014587745,8.16140465348906,7.4256859404013,16.1095932878111,25.8336797247311,5.82733760240064,13.4009453484466,25.9887654780454,18.6728709996439,20.2623152293042,38.541535117302,12.1700355318734,15.9129374213516,21.9045850543617,26.8233773953702,20.8658253008685,2.82827989966644,36.73570344519,21.3023363850312,33.4206694412314,35.3921488637118,22.8056905974695,22.7127494303662,7.04419185364767,2.53300585646593,15.8052921424481,0.0,13.458430058026,23.3128812334087,18.3419624765791,9.13035493204784,31.5712543062383,12.1499638069825,6.25295737649851,9.9241524099196,15.9192577210437,14.1820262871536,3.90750588763796,10.8471907705086,12.074392273646,25.4617647983148,22.5574728188592,14.8797766467772,12.9731565941138,11.1320962448718,61.5873662251308,12.1305040906741,11.9509494531859,7.22385807642906,15.9394266142734,33.6216649302142,12.6145906689495,10.1245797306166,4.06241054443119,3.40425537264647,7.13256422936477,10.6405088848184,26.982912569996,1.4925434728607,9.8530258466969,3.43673711016197
